"ID","URL","Titel","Land","Beschreibung","Ort","Typ","Reichweite","Staatlich_Öffentlich","Geodaten","Adresse_Herausgeber","lat","lon"
56,"http://iatiregistry.org/","Iati Registry","Deutschland","Das internationale Datenportal der „International Aid Transparency Initiative“ (IATI) enthält offene Daten zur Entwicklungszusammenarbeit verschiedener Länder. Zu den Datenanbietern gehört unter anderem das Das Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ)","Weltweit","odp","international","nein","","",52.5243681651,13.4105300903
57,"https://transparenz.karlsruhe.de/","Karlsruhe Open Data","Deutschland","Zentrale Anlaufstelle für offene Daten und Dokumente der Stadt Karlsruhe:

„Auf diesem Portal finden Sie sowohl Dokumente und Berichte, als auch maschinenlesbare Datensätze (""open data""). Diese Informationen dürfen Sie - unter einigen wenigen Bedingungen - kostenfrei weitergeben, bearbeiten und auch kommerziell nutzen. Wir freuen uns, wenn daraus interessante Projekte entstehen - und wenn Sie uns von Ihrem Projekt erzählen. Das Informationsangebot wird laufend erweitert.“
(Quelle: Stadt Karlsruhe, abgerufen am 27.10.2017)
","Karlsruhe","odp","kommunal","ja","","Stadt Karlsruhe, Karl-Friedrich-Str. 10, 76133 Karlsruhe ",49.00862575,8.40324575770885
58,"https://www.offenesdatenportal.de/organization/krzn","Kommunales Rechenzentrum Niederrhein","Deutschland","Offene Daten des Kommunalen Rechenzentrums Niederrhein (KRZN) mit Sitz in Kamp-Lintfort. Das KRZN ist ein kommunaler Zweckverband un IT-Dienster für Stadt Bottrop, Stadt Krefeld, Kreis Kleve, Kreis Viersen und Kreis Wesel. 25 Datensätze gruppiert nach den Themen „Wirtschaft und Arbeit“, „Öffentliche Verwaltung“ und „Geographie, Geologie und Geobasisdaten“ (Stand: 27.10.2017)","Niederrhein","odp","kommunal","ja","ja","Friedrich-Heinrich-Allee 130, 47475 Kamp-Lintfort",51.4872069,6.5467271
59,"https://www.geodaten.niedersachsen.de","GDI Niedersachsen","Deutschland","Informationsplattform zum Thema Geodaten des Landes Niedersachsen. 

Ansprechpartner für das Geoportal und die Geodateninfrastruktur des Landes ist die Koordinierungsstelle GDI-NI beim Landesamt für Geoinformation und Landesvermessung Niedersachsen (LGLN) - Landesvermessung und Geobasisinformation mit Sitz in Hannover. (Stand: 27.10.2017)","Niedersachsen","gdi","regional","ja","ja","Podbielskistraße 331, 30659 Hannover",52.4072985,9.8019451
60,"https://www.geoportal.nrw/","GDI NRW","Deutschland","Die Geodateninfrastruktur des Landes Nordrhein-Westfalen besteht seit 1999 und hat sich die Aktivierung des Geodatenmarktes sowie die verbesserte Verfügbarkeit und Nutzbarkeit der behördlichen und privaten Geodaten zum Ziel gesetzt. An der Realisierung der GDI sind das Land NRW, Kommunen, IT-Unternehmen und Nutzer von Geoinformationen beteiligt.
(Stand: 27.10.2017)","Nordrhein-Westfalen","gdi","regional","ja","ja","Muffendorfer Str. 19-21, 53177 Bonn ",50.675484,7.1574464
61,"http://offenedaten.kdvz-frechen.de/","Offene Daten kdvz Rhein-Erft-Rur","Deutschland","Im Rahmen des Pilotprojektes „Kommunales Open Government in NRW“ realisiert die kdvz Rhein-Erft-Ruhr gemeinsam mit 24 Kommunen und der Open Knowledge Foundation ein sog. „interkommunales Transparenzportal für Gremiendaten“.

Die beteiligten Kommunen sind:
Stadt Kerpen, Gemeinde Kall, Stadt Brühl, Kreis Euskirchen, Stadt Elsdorf, Stadt Bergheim, Gemeinde Langerwehe, Gemeinde Hürtgenwald, Gemeinde Vettweiß, Stadt Jülich, Gemeinde Merzenich, Stadt Wesseling, Stadt Heimbach, Gemeinde Kreuzau, Stadt Linnich, Stadt Bad Münstereifel, Gemeinde Titz, Stadt Bedburg
(Stand: 27.10.2017)","Nordrhein-Westfalen","odp","kommunal","ja","","Bonnstraße 16-18, 50226 Frechen",50.9127371,6.82781069933501
62,"https://open.nrw/","Open Data | Open.NRW","Deutschland","Open.NRW unterstützt Verwaltungen, Bürgerinnen und Bürger des Landes Nordrhein-Westfalen sowie weitere externe Akteure bei dem offenen Austausch und der Zusammenarbeit. Das Landesportal vereint offene Datensätze von Städten und Kommunen und beinhaltet zudem Geobasisdaten. (Stand: 27.10.2017)","Nordrhein-Westfalen","odp","regional","ja","ja","Friedrichstraße 62-80, 40217 Düsseldorf",51.218495,6.7769184
63,"http://www.geoportal.rlp.de/","GDI Rhein­land-Pfalz","Deutschland","Über das GeoPortal.rlp können Geodaten des Landes Rheinland-Pfalz zentral gesucht und visualisiert werden. Es handelt sich um ein Projekt des Lenkungsausschuss für Geodateninfrastruktur Rheinland-Pfalz, dessen Mitglieder Vertreter der Staatskanzlei, der Ministerien und der kommunalen Spitzenverbände sind. Das Portal selbst ist als Open-Source Projekt realisiert, wovon ausgewählte Komponenten unter anderem als LiveCD heruntergeladen werden können. (Stand: 27.10.2017)","Rhein­land-Pfalz","gdi","regional","ja","ja","Von-Kuhl-Str. 49, 56070 Koblenz",50.3750314,7.58472409095872
64,"https://daten.rlp.de/","Open-Government-Data-Portal Rheinland-Pfalz  (OGDP-RP)","Deutschland","Das Portal bietet einen einheitlichen, zentralen Zugang zu Verwaltungsdaten der rheinland-pfälzischen Landesbehörden und Kommunen. Unbedingt zu beachten ist, dass neben den offenen Daten hier auch Daten mit eingeschränkten Lizenzbedingungen angeboten werden, obgleich die Verwendung offener Lizenzen und maschinenlesbarer Rohdaten allgemein angestrebt wird. (Stand: 27.10.2017)","Rheinland-Pfalz","odp","regional","ja","","Schillerplatz 3 – 5, 55116 Mainz",49.9977876,8.2678636
65,"http://geoportal.saarland.de/","GeoPortal Saarland (GDI-SL)","Deutschland","Das GeoPortal Saarland ist die Informations- und Interaktionsplattform der Geodateninfrastruktur Saarland (GDI-SL). Mithilfe von Netzwerk- und Geodiensten ermöglicht diese einen zentralen Zugang zu raumbezogenen Informationen im Saarland.

Die Daten werden je zu verschiedenen Nutzungsbedingungen angeboten, einige davon sind frei, andere sind Zugangsbeschränkt. Zu beachten ist dabei die Legende der Inhaltsübersicht und die genauen Angaben in den Metadaten.

(Stand: 27.10.2017)","Saarland","gdi","regional","ja","ja","Von der Heydt 22, 66115 Saarbrücken",49.27743135,6.95079331127105
66,"http://www.gdi.sachsen.de/","GDI Sachsen","Deutschland","Die Geodateninfrastruktur Sachsen hat das Ziel, digitalen, raumbezogenen Daten aus der Wirtschaft und öffentlichen Verwaltung des Landes einem breiten Nutzerkreis zugänglich zu machen. Die suche nach Geodaten wird über den Metadatenkatalog GeoMIS.Sachsen und das Geoportal Sachsenatlas ermöglicht. 
(Stand: 27.10.2017)","Sachsen","gdi","regional","ja","ja","Olbrichtplatz 3, 01099 Dresden",51.0768993,13.7596144041686
67,"http://www.opendata.sachsen.de","Open Data - Verfügbare Datenbestände des Freistaats Sachsen","Deutschland","Im Zuge des Projektes „Open Government Data“ wird angestrebt, die Transparenz staatlichen handelns zu erhöhen, in dem mehr Daten aus dem staatlichen Bereich publiziert werden. 

Die Webseite verweist auf diverse Datenbestände, die zukünftig erschlossen werden könnten. Die Nutzungsbedingungen und Urheberrechtsfragen sind aber bislang noch nicht einheitlich geregelt.
(Stand: 27.10.2017)","Sachsen","odp","regional","ja","","Riesaer Straße 7, Haus D, 01129 Dresden",51.08341095,13.7236239437709
68,"http://www.lvermgeo.sachsen-anhalt.de/de/main.htm","GDI Sachsen-Anhalt / LvermGeo","Deutschland","Die Website des Landesamt für Vermessung und Geoinformation Sachsen-Anhalt umfasst Zugänge zu Diensten der Geodateninfrastruktur Sachsenanhalt (GDI-LSA) sowie einen Geodatenviewer. Viele der angebotenen Dienste und Daten sind käuflich zu erwerben oder unterliegen Nutzungsbeschränkungen.
(Stand: 27.10.2017)","Sachsen-Anhalt","gdi","regional","ja","ja","Otto-von-Guericke-Straße 15, 39104 Magdeburg",52.1296222,11.6308547
69,"https://offenedaten.de/organization/salzgitter","Salzgitter auf OffeneDaten.de","Deutschland","OffeneDaten.de registriert von der Stadt Salzgitter 9 offene Datensätze aus den Kategorien „Öffentliche Verwaltung“, „Kultur, Freizeit, Sport und Tourismus“, sowie „Geographie, Geologie und Geobasisdaten“ (Stand: 8.2.2018)","Salzgitter","odp","kommunal","nein","","Stadt Salzgitter, Joachim-Campe-Straße 6 - 8, 38226 Salzgitter",52.1549617,10.3264841
70,"http://www.gdi-sh.de/","GDI Schleswig-Holstein","Deutschland","Die Geodateninfrastruktur Schleswig-Holstein ermöglicht unter der Leitung des Lenkungsgremiums LG GDI-SH den Zugriff auf Geodaten des Landes Schleswig-Holstein. Die website umfasst ein Geoportal, welches das suchen und Betrachten von Geodaten, nach Themen unterteilt, ermöglicht. Zudem werden kommerzielle Dienste angeboten. (Stand: 27.10.2017)","Schleswig-Holstein","gdi","regional","ja","ja","Düsternbrooker Weg 92, 24105 Kiel",54.3362847,10.155210553726
71,"http://www.geoportal-th.de/","GDI Thüringen","Deutschland","Die Geodateninfrastruktur (GDI) des Landes Thüringen ermöglicht den zugriff auf Geodaten und Dienste des Landes. Neben einem umfrangreichen Downloadbereich von offenen Geodaten ist der Zugriff auf eine Metadatensuche, Web-Viewer, Geoproxy und OGC-Dienste sowie versichiedene Temenbereiche möglich. (Stand: 27.10.2017)","Thüringen","gdi","regional","ja","ja","Landesamt für Vermessung und Geoinformation, Hohenwindenstr. 13 a, D-99086 Erfurt",51.0029703,11.0301267
72,"http://www.geoportal-th.de/de-de/downloadbereiche/downloadoffenegeodatenth%C3%BCringen.aspx","Download Offene Geodaten Thüringen","Deutschland","Teil des Geoportal-Th und der GDI-Th ist ein Downloadbereich, in dem eine Vielzahl von Geodaten ohne Zugangsbeschränkung genutzt und heruntergeladen werden können. Zu beachten ist, dass die Datenlizenz einen Quellenvermerk vorschreibt. (Stand: 27.10.2017)","Thüringen","odp","regional","ja","ja","Landesamt für Vermessung und Geoinformation, Hohenwindenstr. 13 a, D-99086 Erfurt",51.0029703,11.0301267
73,"http://daten.ulm.de/","daten.ulm.de","Deutschland","„daten.ulm.de ist eine Infoplattform für (offene) Geodaten und offene statistische Daten der Stadt Ulm.  Welche Geodaten und Karten gibt es bei der Stadt Ulm in welcher Aktualität? Wer ist Ansprechpartner? Welche offenen Daten kann ich sofort herunterladen und weiterverwenden?  Stöbern Sie einfach im thematisch gegliederten Datenkatalog, dessen Angebot sukzessive ausgebaut wird.“ (Quelle: daten.ulm, abgerufen am 27.10.2017)","Ulm","odp","kommunal","ja","","Stadt Ulm, Marktplatz 1, 89073 Ulm",48.3968458,9.9933699
74,"https://www.offenesdatenportal.de/organization/kreis-viersen","Kreis Viersen Open Data","Deutschland","Offene Verwaltungsdaten des Kreises Viersen","Viersen","odp","kommunal","ja","","Rathausmarkt 3, 41747 Viersen",51.2589946,6.3930083
75,"https://www.offenesdatenportal.de/organization/stadt-wesel","Stadt Wesel am Rhein Open Data","Deutschland","Offene Verwaltungsdaten der Stadt Wesel","Wesel","odp","kommunal","ja","","Stadt Wesel, Klever-Tor-Platz 1, 46483 Wesel",51.65888825,6.61112660507015
76,"https://www.offenedaten-wuppertal.de/","Offene Daten Wuppertal","Deutschland","Offene Daten der Stadt Wuppertal","Wuppertal","odp","kommunal","ja","","Johannes-Rau-Platz 1, 42275 Wuppertal",51.27215575,7.20012974620937
77,"https://open-data.europa.eu/de/about","Offenes Datenportal der EU","Europa","“Das Offene Datenportal der Europäischen Union bietet Zugang zu einer wachsenden Menge von Daten über die Organe und sonstigen Einrichtungen der Europäische Union (EU).” (Quelle: Europäische Union, abgerufen am 7.11.2017)","Europa","odp","international","ja","","",48.5948367,7.7719195
78,"http://data.graz.gv.at/","Graz Open Data","Österreich","Graz Online - Stadtportal der Landeshauptstadt Graz","Graz","odp","kommunal","ja","","Stadt Graz, Rathaus, 8011 Graz",47.0703682,15.4382920305677
79,"http://data.ktn.gv.at/","Kärnten Open Data","Österreich","Datenauftritt des Bundeslandes Kärnten","Kärnten","odp","regional","ja","","Arnulfplatz 1, A-9021 Klagenfurt/Wörthersee",46.6210806,14.3115056652442
80,"http://data.linz.gv.at/","Linz Open Data","Österreich","Datenauftritt der Stadt Linz","Linz","odp","kommunal","ja","","Hauptplatz 1, 4041 Linz",48.3060622,14.2869766468633
81,"http://opendataportal.at/","Open Data Portal Österreich","Österreich","Das zentrale Datenportal für Wirtschaft, Kultur, NGO/NPO, Forschung und Zivilgesellschaft. Betrieben durch Wikimedia Österreich","Österreich","odp","national","nein","","Stolzenthalergasse 7/1, 1080 Wien",48.2088201,16.3417422
82,"http://data.noe.gv.at/","Niederösterreich (lower Austria) Open Data","Österreich","Katalog von OGD-Datensätzen des Landes Niederösterreich","Niederösterreich","odp","regional","ja","","Landhausplatz 1, Haus 13, 3109 St. Pölten",48.2030858,15.63227965
83,"http://basemap.at/","Austrian Ogd Basemap","Österreich","Basemap.at ist eine internetfähige Grundkarte von Österreich, basierend auf den Geodaten der Länder und deren Partnern, frei verfügbar und performant.","Österreich","odp","national","ja","ja","Stadt Wien",48.2123678,16.4332434
84,"https://www.geologie.ac.at/","Geologische Bundesanstalt","Österreich","Die Geologische Bundesanstalt (GBA) ist das größte geowissenschaftliche Forschungszentrum Österreichs. Es werden INSPIRE-Konforme Such-, Darstellungs- und Downloaddienste sowie Webapplikationen uns Services bereitgestellt.","Österreich","odp","national","ja","ja","Neulinggasse 38, 1030 Wien",48.200406,16.3853646
85,"http://inspire.gv.at/","INSPIRE Austria","Österreich","Website von INSPIRE Österreich mit Geoportalen und Informationen zur landesweiten Geodateninfrastruktur","Österreich","gdi","national","nein","ja","Hintere Zollamtsstraße 4, A-1030 Wien",48.20876485,16.3859661480486
86,"http://zamg.ac.at/","Zentralanstalt für Meteorologie und Geodynamik","Österreich","Wetter, Klima, Umwelt, Geophysik, Forschung und Produkte der Zentralanstalt für Meteorologie und Geodynamik","Österreich","odp","national","ja","ja","Hohe Warte 38, A-1190 Wien",48.2485021,16.3556787
87,"http://data.gv.at/","http://data.gv.at/ - Offene Daten Österreichs","Österreich","Als zentraler “Österreich”-Katalog soll diese Website die Metadaten der dezentralen Metadatenkataloge der Verwaltung aufnehmen und abrufbar halten. Es handelt sich insbesondere um Open Government-Informationen (OGD) und Informationen des öffentlichen Sektors (IWG)","Österreich","odp","national","ja","","Bundeskanzleramt, Ballhausplatz 2, A-1010 Wien",48.2083986,16.3637884
88,"http://umweltbundesamt.at/opendata/","Umweltbundesamt: OpenData Portal","Österreich","Offene Umweltdaten des Umweltbundesamtes Österreich","Österreich","umw","national","ja","","Spittelauer Lände 5, A-1090 Wien",48.22719855,16.3636329752567
89,"http://data.reeep.org/","Linked Clean Energy Data - Data.reegle.info","Österreich","Offene daten der internationalen organisation REEP (Renewable Energy and Energy Efficiency Partnership) u.a. zum Thema „clean energy (English)“ als Linked Open Data","Österreich","odp","international","nein","","Wagramerstrasse 5, A-1400 Wien",48.23482845,16.416841737611
90,"http://statistik.at/","Statistik Austria","Österreich","Amtliche Statistiken der Bundesanstalt Statistik Österreich (Stand: 12.2.2018)","Österreich","stat","national","nein","","A-Guglgasse 13, 1110 Wien ",48.1857192,16.4221587
91,"http://data.tirol.gv.at/","Tirol Data Portal","Österreich","Open Government Data des Landes Tirol, Österreich","Tirol","odp","regional","ja",""," Eduard-Wallnöfer-Platz 3, 6020 Innsbruck ",47.26432415,11.3961588301775
92,"http://data.vorarlberg.gv.at/","Vorarlberg Open Data","Österreich","Open Government Data des Landes Voralberg","Voralberg","odp","regional","ja","","Römerstraße 15, A-6901 Bregenz",47.5008317,9.74510994591155
93,"http://data.wien.gv.at/","Open Government Data Wien","Österreich","Datenauftritt der Bundeshauptstadt (und zugleich Bundesland) Wien","Wien","odp","regional","ja","","Ballhausplatz 2, A-1010 Wien",48.2083986,16.3637884
94,"http://ge.ch/sitg/sitg_catalog/sitg_donnees","Sitg Geneva's Territorial Information System","Schweiz","Geoinformationen des Kanton und der Republik Genf (Französisch-Sprachig)","Genf","odp","regional","nein","ja","Rue des Gazomètres 7, CH-1211 Genève 8",46.2017332,6.1334897
95,"http://data.tpg.ch/","Open Data TPG","Schweiz","Offene Daten der Transports Publics Genevois (TPG), eines öffentlichen Verkehrsunternehmen des Kantons Genf (Französisch-Sprachig)","Genf","odp","regional","nein","","route de la Chapelle 1, CH-1212 Grand-Lancy 2",46.1673104,6.140133
96,"http://opendata.cern.ch/","Cern Open Data","Schweiz","Offene Daten der Europäischen Organisation für Kernforschung (CERN) in englischer Sprache","Schweiz","for","international","nein","","CH-1211 Geneva 23",46.2017559,6.1466014
97,"http://meteoswiss.ch/","Bundesamt für Meteologie und Klimatologie Meteoschweiz","Schweiz","Klima- und Wetterdaten, Prognosen und Kartenvisualisierungen des Bundesamt für Meteologie und Klimatologie, Schweiz","Schweiz","odp","national","ja","","CH-8058 Zürich-Flughafen",47.4502948,8.5622313
98,"http://www.bfs.admin.ch/","Bundesamt für Statistik","Schweiz","Amtliche Statistiken der Schweiz","Schweiz","stat","national","ja","","Espace de l'Europe 10, CH-2010 Neuchâtel",46.99853575,6.94218174861091
99,"https://opendata.swiss","opendata.swiss","Schweiz","opendata.swiss ist das Portal für Schweizer Open Government Data (OGD). Hier können Sie Schweizer Behördendaten kostenlos herunterladen.","Schweiz","odp","national","ja","","Archivstrasse 24, 3003 Bern",46.94037855,7.4465666081607
100,"https://data.stadt-zuerich.ch/","Zürich Open Data","Schweiz","Datenkatalog mit über 300 Datensätzen der Stadt Zürich, geordnet nach 19 Kategorien (Stand: 9.1.2018)","Zürich","odp","kommunal","ja","","Stadthausquai 17, CH-8001 Zürich",47.3692542,8.5413776
101,"https://www.bmlfuw.gv.at/service/geo-informationen.html","GIS-Anwendungen des BMLFUW","Österreich","Geoinformationsdaten im Rahmen der GIS-Anwendungen des österreichischen Bundesministeriums für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft (BMLFUW)","Österreich","odp","national","ja","ja","Stubenring 1, 1010 Wien",48.20980085,16.3836676498245
102,"http://www.austrianmap.at","AMAP Austria – BEV – Bundesamt für Eich- und Vermessungswesen","Österreich","Austrian Map online ist ein Service des Bundesamtes für Eich- und Vermessungswesens Österreich. Das WebGIS enthält Webkarten, die Geographischen Namensdatenbank GEONAM  und eine @map-Funktion zur Platzierung von Symbolen in der Karte u.a.","Österreich","gdi","national","ja","ja","Schiffamtsgasse 1-3, 1020 Wien ",48.218675,16.3730461
103,"http://www.geoland.at/","geoland.at – Geodatenportal der österreichischen Länder","Österreich","GEOLAND.AT - Das Geodatenportal der österreichischen Länder ist Teil nationaler und internationalen Geodateninfrastrukturen (GDI), die die Nutzung von öffentlichen Geodaten für Verwaltung, Wirtschaft, Forschung, Bildung und Bürger wesentlich erleichtern sollen.","Österreich","gdi","national","ja","ja","",47.516231,14.550072
104,"http://www.doris.at/","DORIS interMAP – Startseite","Österreich","DORIS ist das Digitale Oberösterreichische RaumInformationssystem - das Geographische Informationssystem des Landes Oberösterreich.","Oberösterreich","gdi","regional","ja","ja","Bahnhofplatz 1, 4021 Linz",48.2925794,14.2920399
105,"http://www.noe.gv.at/Land-Zukunft/Karten-Geoinformation.html","Karten und Geoinformationen - Land Niederösterreich","Österreich","Portal zur Geodateninfrastruktur des Landes Niederösterreich mit Zugang zum NÖ Atlas und einen Downloadbereich mit frei verwendbaren Geodaten (mit Quellenangabe) (Stand: 7.11.2017)","Niederösterreich","gdi","regional","ja","ja","Landhausplatz 1, 3109 St. Pölten",48.201189,15.6335582626124
106,"http://www.salzburg.gv.at/sagis/","SAGIS - Salzburger Geographisches Informationssystem","Österreich","WebGIS, Geodaten und Dienste des Landes Salzburg, Österreich","Salzburg","gdi","regional","ja","ja","Chiemseehof, 5010 Salzburg",47.7978139,13.0501183
107,"http://service.salzburg.gv.at/ogd/client/","Open Government Data Salzburg","Österreich","Offene Datensätze des Landes Salzburg","Salzburg","odp","regional","ja","ja","Chiemseehof, 5010 Salzburg",47.7978139,13.0501183
108,"http://www.wien.gv.at/viennagis/","ViennaGIS - das Geografische Informationssystem der Stadt Wien","Österreich","Das Geografische Informationssystem (GIS) der Stadt Wien stellt eine umfassende und nachhaltige Geodaten- und Geodinste-Infrastruktur bereit (Stand: 8.11.2017)","Wien","gdi","regional","ja","ja","Stadt Wien",48.2123678,16.4332434
109,"http://gis.bgld.gv.at/","GeoDaten Burgenland - Willkommen","Österreich","Geodaten und -Dienste des Burgenlandes in Östereich, u.a. mit Downloads, WMS Diensten und WebGIS-Inhalten wie eine Katastralmappe, Topografische Landkarte und ein Flächenwidmungsplan (Stand: 8.11.2017)","Burgenland","gdi","regional","ja","ja","Europaplatz 1, A-7000 Eisenstadt ",47.84905785,16.5285640256111
110,"http://www.vorarlberg.at/lvg","Land Vorarlberg - Landesvermessungsamt","Österreich","Geodaten und -Dienste des Landes Voralberg, Östereich, u.a. mit Downloads, WMS Diensten, dem Voralberg Atlas und dem Voralberg Atlas Mobil (Stand: 8.11.2017)","Voralberg","gdi","regional","ja","ja","Römerstraße 15, 6901 Bregenz",47.5008317,9.74510994591155
111,"http://www.tirol.gv.at/tiris","tiris - Tiroler Rauminformationssystem | Land Tirol","Österreich","“tiris ist das geografische Informationssystem des Landes Tirol. In den Verwaltungsbereichen werden Geodaten über raumbezogene Sachverhalte im tiris Datenpool systematisch gespeichert. Daraus entstehen Geoinformationen wie tirisMaps und Geodatendienste für die amtliche und öffentliche Nutzung im Internet.” (Quelle: tiris, abgerufen am 7.11.2017)","Tirol","gdi","regional","ja","ja","Eduard-Wallnöfer-Platz 3, 6020 Innsbruck",47.26432415,11.3961588301775
112,"http://www.kagis.ktn.gv.at/","GDI Kärnten – KAGIS","Österreich","Portal zur Geodateninfrastruktur der Landesregierung Kärnten","Kärnten","gdi","regional","ja","ja","Flatschacher Straße 70, 9021 Klagenfurt am Wörthersee",46.6123146,14.3176085781973
113,"http://www.gis.steiermark.at/","GIS-Steiermark - Geographisches Informationssystem -  Land Steiermark","Österreich","Das GIS-Steiermark versteht sich als öffentliche Serviceeinrichtung und stellt raumbezogene Daten und daraus generierte Mehrwertprodukte als Planungsgrundlagen der Landesverwaltung und Externen zur Verfügung. (Stand: 8.11.2017)","Steiermark","gdi","regional","ja","ja","Hofgasse 16, 8010 Graz  ",47.0722916,15.4413598
114,"https://www.geo.admin.ch/","https://www.geo.admin.ch/ - das Geoportal des Bundes (Schweiz)","Schweiz","Bundes-Geoportal der Schweiz mit Geodaten, Diensten und einer Liste von thematischen Geoportalen","Schweiz","gdi","national","ja","ja","Seftigenstrasse 264, CH-3084 Wabern",46.9279812,7.45134
115,"https://mlr.baden-wuerttemberg.de/de/unsere-themen/geodaten/open-data/","Open Data: Ministerium für Ländlichen Raum und Verbraucherschutz Baden-Württemberg","Deutschland","Barrierefrei gestalteter Internetauftritt des Ministerium für Ländlichen Raum und Verbraucherschutz Baden-Württemberg mit offenen Geobasisinformationen","Baden-Württemberg","odp","regional","ja","ja","Kernerplatz 10, 70182 Stuttgart",48.7834592,9.189561
116,"https://geo.sv.rostock.de/","Geoportal.HRO","Deutschland","“Die vorliegende Website richtet sich an Geodaten-Spezialisten, denen das Kataster-, Vermessungs- und Liegenschaftsamt mittels Anleitungen und Links den Zugang zur Geodateninfrastruktur der Hansestadt Rostock (GDI-HRO) erschließen möchte. “ (Quelle: Hansestadt Rostock, aberufen am 7.11.2017)","Rostock","gdi","kommunal","ja","ja","Hinter dem Rathaus 5, 18055 Rostock",54.088289,12.1419682
117,"https://opendata.vag.de","Open Data VAG Nürnberg","Deutschland","Portal der VAG Verkehrs-Aktiengesellschaft Nürnberg mit offenen Daten des ÖPNV","Nürnberg","odp","kommunal","nein","ja","Südliche Fürther Straße 5, 90429 Nürnberg",49.4488863,11.0609406
118,"https://www.vgn.de/web-entwickler/open-data/","Open Data: VGN-Soll-Fahrpläne im GTFS-Format ","Deutschland","Soll-Fahrpläne des Ver­kehrs­ver­bund Groß­raum Nürn­berg GmbH","Nürnberg","odp","kommunal","nein","","Rothenburger Straße 9, 90443 Nürn­berg",49.4476545,11.0631796
119,"http://geoportal.metropolre
gion.hamburg.de/","Metropolregion Hamburg
GDI.MRH","Deutschland","Kooperation von Schleswig-Holstein, Hamburg, Niedersachsen und Mecklenburg-Vorpommern
sowie den Kreisen, Landkreisen und kreisfreien Städten in dem Geoportal der Metropolregion Hamburg","Metropolregion Hamburg","gdi","regional","ja","ja","Alter Steinweg 4, 20459 Hamburg",53.55077035,9.98436769359307
120," http://www.kreis-lup.de/leben-im-landkreis/bauen-wohnen/vermessung-geoinformation/Geoportal/","Geoportal Landkreis Ludwigslust-Parchim","Deutschland","Geoportal des Landkreises Ludwigslust-Parchim mit den den kreisangehörigen Gemeinden in Kooperation mit dem Amt für Geoinformation, Vermessungs- und Katasterwesen MV
Altes Portal: https://geoportal.kreis-lup.de (Stand: 9.1.2018)","Landkreis Ludwigslust-Parchim","gdi","kommunal","ja","ja","Putlitzer Straße 25, 19370 Parchim",53.42000445,11.8428798059855
121,"http://www.geonetzwerk-muensterland.de/","Geonetzwerk Münsterland","Deutschland","Zusammenschluss von Institutionen und Unternehmen aus dem Münsterland zu einem Geonetzwerk","Münsterland","gdi","regional","nein","ja","Mendelstrasse 11, 48149 Münster",51.9697767,7.5931984
122,"http://www.geoportal-muensterland.de","Geoportal Münsterland","Deutschland","Kostenfrei und frei zugängliche Karten des Münsterlandes zu verschiedenen Themen. Dienste der Kooperationspartner Kreis Borken, Kreis Coesfeld, Stadt Münster, Kreis Steinfurt und Kreis Warendorf sowie dem Land NRW u.a. werden eingebunden","Münsterland","gdi","regional","ja","ja","Waldenburger Str. 2, D-48231 Warendorf",51.94154275,7.98549678835246
123,"http://geo.kreislippe.de","Geoportal des Kreises Lippe","Deutschland","Das Geoportal des Kreises Lippe stellt u.a. den Lebenslagegenatlas bereit, welcher Informationen zu Anliegen in verschiedenen Lebenslagen mit Geoinformationen kombiniert. Das Portal ist Bestandteil der Regionalinitiative GDI-OWL","Kreis Lippe","gdi","kommunal","ja","ja","Felix-Fechenbach-Straße 5, 32756 Detmold",51.9370885,8.84849760952907
124,"http://www.gdi-sw.de","GDI-Südwestfalen","Deutschland","Zentrale Zugang zu den Geoportalen im Bereich Südwestfalen","Südwestfalen","gdi","regional","ja","ja","Sonnenblumenallee 3, 58675 Hemer",51.38557225,7.7809479981467
125,"http://www.geoportal-niederrhein.de","Geoportal Niederrhein","Deutschland","Zusammmenschluss der Kreise Kleve, Viersen und Wesel sowie der kreisfreien Stadt Krefeld und dem Kommunalen Rechenzentrum Niederrhein KRZN zu einem Geoportal","Niederrhein","gdi","regional","ja","ja","Friedrich-Heinrich-Allee 130, 47475 Kamp-Lintfort",51.4872069,6.5467271
126,"https://gdi-suedhessen.de/","GDI-Südhessen","Deutschland","Initiative der Metropolregion Frankfurt/Rhein-
Main, der Stadt Offenbach, dem Land Hessen und  weiteren Kreisen","Südhessen","gdi","regional","ja","ja","Odenwaldstraße 6, 64646 Heppenheim",49.6405588,8.615646
127,"http://www.oberhavel.de/Landkreis/Geoportal","Geoportal Landkreis Oberhavel","Deutschland","Kommunales Geoportal","Landkreis Oberhavel","gdi","kommunal","ja","ja","Adolf-Dechert-Straße 1, 16515 Oranienburg",52.7516825,13.2387409
128,"http://geoportal.teltow-flaeming.de","Geoportal Landkreis Teltow-Fläming","Deutschland","Kommunales Geoportal","Landkreis Teltow-Fläming","gdi","kommunal","ja","ja","Am Nuthefließ 2, 14943 Luckenwalde ",52.0842936,13.169404856353
